Id,Organizacion,Enlace Organizacion,Titulo Servicio,Enlace servicio,Nombre Capa,Titulo Capa,Eje Pertenece,subeje,Identificador,PalabraClave,Tipo,Estado,Error,Nota
752,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,08_Inspeccion_tecnica_2020,08_Inspeccion_tecnica_2020,MEDIO FÍSICO,riesgos 2020,cuenca_riesgos_2020,"Colapso de infraestructura, deslizamiento, inundacion, movimientos de masas",wms,Activo,,
754,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,11_Medidores_Luz_2018_EERCS,11_Medidores_Luz_2018_EERCS,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,energia electrica,cuenca_medidores de luz,"0.01-1.21 escala de intervalos ,  medidores, EERCS",wms,Activo,,
755,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,12_Adjudicaciones_Agua_2020_BNA,12_Adjudicaciones_Agua_2020_BNA,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,adjudicaciones de agua,cuenca_agua_adjudicaciones,"0.01-1.12 escala de intervalos, Adjudicaciones de agua 2020 BNA",wms,Activo,,
756,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,1_Suelo_cultivado_5k,1_Suelo_cultivado_5k,USO Y OCUPACIÓN DEL SUELO,zona agricola,cuenca_suelo_cultivado,"0.01-4.07 escala de intervalos, Suelo Cultivado 5k",wms,Activo,,
757,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,2020_ECU911_riesgos_Azuay,2020_ECU911_riesgos_Azuay,SOCIO CULTURAL,riesgos,cuenca_ecu911_riesgos,Riesgos Azuay  ECU 911 2020,wms,Activo,,
758,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,2020_ECU911_siniestros_Azuay,2020_ECU911_siniestros_Azuay,SOCIO CULTURAL,accidentes de transito siniestros,cuenca_ecu911_siniestros,Siniestro Azuay  ECU 911 2020,wms,Activo,,
759,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,2_Suelo_arado_5k,2_Suelo_arado_5k,USO Y OCUPACIÓN DEL SUELO,zona agricola,cuenca_suelo_arado,"0.01-1.08 escala de intervalos , suelo arado",wms,Activo,,
760,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,3_Cultivos_25k,3_Cultivos_25k,USO Y OCUPACIÓN DEL SUELO,zona agricola,cuenca_cultivos,"0.01-3.56 escala de intervalos ,  cultivos",wms,Activo,,
761,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,4_Pasto_manejo_5k,4_Pasto_manejo_5k,USO Y OCUPACIÓN DEL SUELO,zona ganadera,cuenca_pasto_manejos,"0.01-1.30 escala de intervalos , pasto manejo",wms,Activo,,
762,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,5_Pasto_degradado_5k,5_Pasto_degradado_5k,USO Y OCUPACIÓN DEL SUELO,zona ganadera,cuenca_pasto_degradado,"0.01-0.71 escala de intervalos ,  pasto degradado",wms,Activo,,
763,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,6_Pastizal_25k,6_Pastizal_25k,USO Y OCUPACIÓN DEL SUELO,zona ganadera,cuenca_pastizal,"0.01-1.39 escala de intervalos ,  pastizal",wms,Activo,,
764,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,7_Ocupacion_Agricultores_INEC,7_Ocupacion_Agricultores_INEC,SOCIO CULTURAL,categoria de ocupacion  ,cuenca_ocupacion_agricultores,"0.01-0.33 escala de intervalos , ocupacion de agricultores INEC",wms,Activo,,
765,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,8_Autoidentificacion_Indigena_INEC,8_Autoidentificacion_Indigena_INEC,SOCIO CULTURAL,autoidentificacion,cuenca_indigenas_autoidentificacion,"0.01-3.23 escala de intervalos , Autoidentificacion indigena INEC",wms,Activo,,
766,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,9_Poblacion_Mujeres_INEC,9_Poblacion_Mujeres_INEC,SOCIO CULTURAL,sexo femenino,cuenca_mujeres,"0.01-0.18 escala de intervalos , Poblacion mujeres  INEC",wms,Activo,,
767,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Adjudicaciones_2018_SENAGUA,Adjudicaciones_2018_SENAGUA,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,adjudicaciones de agua,cuenca_agua_adjudicaciones_senagua_2018,"Abrevadero, agua de mesa, consumo humano, domestico, hidroelectricidad,  industrial, riego, uso domestico usos del agua",wms,Activo,,
768,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Adjudicaciones_GAD_AZUAY,Adjudicaciones_GAD_AZUAY,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,adjudicaciones de agua,cuenca_agua_adjudicaciones_gadazuay,"Adjudicaciones Gad azuay, Agua",wms,Activo,,
769,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,BVP_ENERO_Azuay_2017,Bosque_Vegetacion_Protectora_2017_MAE_Azuay,MEDIO FÍSICO,zona de conservacion,cuenca_bosque_vegetacion_protectora_2017,"Vegetacion protectora, bosque, 2017 MAE AZUAY",wms,Activo,,
770,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Bosque_Nativo_Azuay_2018,Bosque_Nativo,MEDIO FÍSICO,zona de conservacion,cuenca_bosque_nativo,Bosque Nativo cuenca,wms,Activo,,
771,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,CAPIA_2019,CAPIA_2019,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,industria pequeña,cuenca_industria_pequeña_camara,Camara de la pequeña industria del Azuay 2019,wms,Activo,,
772,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,CIPEM_2019,CIPEM_2019,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,industria pequeña,cuenca_camara_industria_ produccion_empleo_2019,"Camara de Indistrias, produccion y empleo CIPEM 2019",wms,Activo,,
773,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,CIPEM_2021,CIPEM_2021,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,industria pequeña,cuenca_camara_industria_ produccion_empleo_2021,"Camara de Indistrias, produccion y empleo CIPEM 2021",wms,Activo,,
774,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,CP_Azuay_Censo_2010_75cp,CP_Azuay_Censo_2010_75cp,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,poblacion,cuenca_centros poblados_censo_2010,"1-10, escala de intervalos, representado por puntos, Centros poblados del Azuay 2010 75cp",wms,Activo,,
775,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Cantones_Azuay_CONALI_2018,Cantones_Azuay_CONALI_2018,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,cantones del azual,cuenca_canton_conali_2018,"Cantones de azuay, Conali 28",wms,Activo,,
776,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,CentrosDesarrolloInfantil_Azuay,CentrosDesarrolloInfantil_Azuay,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,equipamiento de bienestar social,cuenca_centros_desarrollo_infantil,"Convenio de cooperacion, y adminitracion directa de Centros de Desarrollo Infantil",wms,Activo,,
777,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Centros_acopio_ARCH,Centros_acopio_ARCH,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,equipamiento de aprovisionamiento,cuenca_centros_de_acopio,Centros de acopio ARCH,wms,Activo,,
778,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Centros_desarrollo_deportivo_MINDEP,Centros_desarrollo_deportivo_MINDEP,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,equipamiento de recreacion y deporte,cuenca_centros_desarrollo_deportivo,"Centro deportivo de alto rendimiento, Polideportivo tipo A, B, C",wms,Activo,,
779,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Ciudades_Patrimoniales_Azuay,Ciudades_Patrimoniales,CULTURAL Y PATRIMONIAL,patrimonio cultural,cuenca_patrimonial,Ciudades Patrimoniales,wms,Activo,,
780,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Concesiones_Mineras_2015_ARCOM,Concesiones_Mineras_2015_ARCOM,ECONÓMICO,explotacion minera,cuenca_concesiones_mineras_arcom_2015,Concesiones mineras de Arcom 2015,wms,Activo,,
781,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Cuenca,CantonCuenca,MEDIO FÍSICO,uso de suelo,cuenca_cobertura de suelo,"bosque, nativo, plantacion forestal, vegetacion, pajonal, suelo, pasto, lago, reservorio, embalse , rio, suelos erosionados, area poblado, etc",wms,Activo,,
782,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Depositos_GLP_ARCH,0,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,gas,cuenca_depositos_glp,"Deposito, de gas licuado de petroleo GLP ARCH",wms,Activo,,
783,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Erosion_Actual_250k_2002_MAG,Erosion_Actual,MEDIO FÍSICO,erosion,cuenca_suelo_erosion,Erosion del suelo,wms,Activo,,
784,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Establecimientos_2015_MINSALUD,Establecimientos_2015_MINSALUD,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,equipamiento de salud,cuenca_establecimientos_ salud_ ministerio_2015,"Establecimientos del ministerio de salud,  hosiptales, centros de salud,  laboratorios, puestos de salud, unidades anidadas",wms,Activo,,
785,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Estacion_servicio_ARCH,Estacion_servicio_ARCH,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,gasolineras,cuenca_gasolineras,"Estacion de servicio , gaosolineras, ",wms,Activo,,
786,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Humedales_Azuay,Humedales_Azuay,MEDIO FÍSICO,humedales,cuenca_humedales,humedales Azuay,wms,Activo,,
787,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,IncendiosAzuay-2018,IncendiosAzuay-2018,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,incendios ,cuenca_incendios_2018,Incendios Azuay 2018,wms,Activo,,
788,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,IncendiosAzuay-2019,IncendiosAzuay-2019,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,incendios ,cuenca_incendios_2019,Incendios Azuay 2019,wms,Activo,,
789,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Intensidad_Sismico_250k_2002_STGR,Intensidad_Sismico_250k_2002_STGR,MEDIO FÍSICO,riesgos sismico ,cuenca_intensidad_sismica,"Intensidad sismica, zona de alta intensidad y media intensidad sismica STGR 2002",wms,Activo,,
790,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Lagunas_Azuay_50k_UTM_WGS84,Lagunas_Azuay_50k_UTM_WGS84,MEDIO FÍSICO,cuencas hidrograficas ,cuenca_lagunas_50k,Lagunas del Azuay 50k,wms,Activo,,
791,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Margenes_proteccion_rios_2019_IERSE,Margenes_proteccion_rios_2019_IERSE,MEDIO FÍSICO,redes hidrograficas,cuenca_rios_margenes_proteccion,Margenes de proteccion de Rios 2019 IERSE,wms,Activo,,
792,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Movimientos_Masa_250k_2002_STGR,Movimientos_Masa,MEDIO FÍSICO,riesgos movimientos en masa,cuenca_movimientos_masa,Movimiento de masa,wms,Activo,,
793,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Paramo_Azuay_2018,Paramo,MEDIO FÍSICO,paramos,cuenca_paramos,Paramos Cuenca,wms,Activo,,
794,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Parr_nabon,Parr_nabon,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,limites parroquias,cuenca_parroquias,Parroquia Nabon,wms,Activo,,
795,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Parroquias_Azuay_CONALI_2018,Parroquias_Azuay_CONALI_2018,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,limites de parroquias,cuenca_parroquias,Parroquias cuenca,wms,Activo,,
796,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,PersonasAdultasMayores_Azuay,PersonasAdultasMayores_Azuay,SOCIO CULTURAL,adultos mayores,cuenca_adultos mayores,Adultos mayores azuay,wms,Activo,,
797,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,PersonasConDiscapacidad_Azuay,PersonasConDiscapacidad_Azuay,SOCIO CULTURAL,adultos mayores discapacidad,cuenca_personas_con_discapacidad,Personas con discapacidad Azuay,wms,Activo,,
798,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,ProteccionEspecial_Azuay,ProteccionEspecial_Azuay,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,equipamiento de bienestar social,cuenca_centros_proteccion_especial,"centros de Proteccion especial, semplades",wms,Activo,,
799,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Puntos_carga_E_Electrica_2010,Puntos_carga_E_Electrica_2010,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,energia electrica,cuenca_carga_electrica_puntos_2010,Puntos de carga electrica 2010 semplades,wms,Activo,,
800,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Puntos_carga_E_Electrica_2018,Puntos_carga_E_Electrica_2018,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,energia electrica,cuenca_carga_electrica_puntos_2018,Puntos de carga electrica 2018 semplades,wms,Activo,,
801,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Qhapaq_Nan_Azuay,Qhapaq_Nan,CULTURAL Y PATRIMONIAL,infrestructura vial,cuenca_qhapaq_nan,"Camino del Inca, o sistema vial preincaico, Cuenca",wms,Activo,,
802,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Ramsar,Ramsar,MEDIO FÍSICO,areas verdes parque cajas,cuenca_ramsar_convecion,"Convencion sobre los humedales , Ramsar",wms,Activo,,
803,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Red_Vial_OSM,Red_Vial_OSM,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,infrestructura vial,cuenca_red_vial,Red vial azuay,wms,Activo,,
804,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Riesgos_2015_ECU911,Riesgos_2015_ECU911,SOCIO CULTURAL,riesgos 911 2015,cuenca_ecu911_riesgos_2015,Riesgos ecu911 2015,wms,Activo,,
805,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Riesgos_2016_ECU911,0,SOCIO CULTURAL,riesgos 911 2016,cuenca_ecu911_riesgos_2016,Riesgos ecu911 2016,wms,Activo,,
806,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Riesgos_2017_ECU911,Riesgos_2017_ECU911,SOCIO CULTURAL,riesgos 911 2017,cuenca_ecu911_riesgos_2017,Riesgos ecu911 2017,wms,Activo,,
807,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Riesgos_2018_ECU911,Riesgos_2018_ECU911,SOCIO CULTURAL,riesgos 911 2018,cuenca_ecu911_riesgos_2018,Riesgos ecu911 2018,wms,Activo,,
808,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Riesgos_2019_ECU911,Riesgos_2019_ECU911,SOCIO CULTURAL,riesgos 911 2019,cuenca_ecu911_riesgos_2019,Riesgos ecu911 2019,wms,Activo,,
809,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Rios_principales_50K_2013_IGM,Rios_principales_50K_2013_IGM,MEDIO FÍSICO,redes hidrograficas,cuenca_rios_principales,Rios principales del Azuay,wms,Activo,,
810,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Rios_quebradas_50k_2013_IGM,Rios_quebradas_50k_2013_IGM,MEDIO FÍSICO,redes hidrograficas,cuenca_rios_quebradas,Riost quebradas  del Azuay,wms,Activo,,
811,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,SC_AMANZ_2010_AZUAY_DATOS_POBLACION,SC_AMANZ_2010_AZUAY_DATOS_POBLACION,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,poblacion,cuenca_manzanas_poblacion,"Manzanas por poblacion 2010 azuay, intervalos 67-1368",wms,Activo,,
812,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,SC_DIS_2010_AZUAY_DATOS_POBLACION,SC_DIS_2010_AZUAY_DATOS_POBLACION,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,poblacion  ,cuenca_poblacion_zona_rural,"poblacion 2010 azuay, intervalos-0-877",wms,Activo,,
813,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,SNAP_2017_Azuay,Patrimonio_areas_protegidas_estado_2017_MAE_Azuay,CULTURAL Y PATRIMONIAL,areas protegidas,cuenca_areas_proteidas,areas protegidas por el estado azuay,wms,Activo,,
814,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Siniestros_2015_ECU911,Siniestros_2015_ECU911,SOCIO CULTURAL,accidentes de transito siniestros,cuenca_ecu911_siniestros_2015,siniestros ecu911 2015,wms,Activo,,
815,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Siniestros_2016_ECU911,Siniestros_2016_ECU911,SOCIO CULTURAL,accidentes de transito siniestros,cuenca_ecu911_siniestros_2016,siniestros ecu911 2016,wms,Activo,,
816,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Siniestros_2017_ECU911,Siniestros_2017_ECU911,SOCIO CULTURAL,accidentes de transito siniestros,cuenca_ecu911_siniestros_2017,siniestros ecu911 2017,wms,Activo,,
817,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Siniestros_2018_ECU911,Siniestros_2018_ECU911,SOCIO CULTURAL,accidentes de transito siniestros,cuenca_ecu911_siniestros_2018,siniestros ecu911 2018,wms,Activo,,
818,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Siniestros_2019_ECU911,Siniestros_2019_ECU911,SOCIO CULTURAL,accidentes de transito siniestros,cuenca_ecu911_siniestros_2019,siniestros ecu911 2019,wms,Activo,,
819,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,SusceptibilidadIncenFores-2015,SusceptibilidadIncenFores-2015,MEDIO FÍSICO,incendios ,cuenca_incendios_forestales_suceptibilidad_2015,Suceptibilidad de incendios forestales azuay,wms,Activo,,
820,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,SusceptibilidadInundacionAzuay-2015,SusceptibilidadInundacionAzuay-2015,MEDIO FÍSICO,riesgos inundacion,cuenca_inundaciones_suceptibilidad_2015,Suceptibilidad de inundaciones azuay,wms,Activo,,
821,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,SusceptibilidadMovMasaAzuay-2015,SusceptibilidadMovMasaAzuay-2015,MEDIO FÍSICO,riesgos movimentos en masa,cuenca_movimientos_masa_suceptibilidad_2015,Suceptibilidad de movimientos de masa azuay,wms,Activo,,
822,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,SusceptibilidadSequiasAzuay-2015,SusceptibilidadSequiasAzuay-2015,MEDIO FÍSICO,riesgos sequias,cuenca_sequias_suceptibilidad_2015,Suceptibilidad de sequias azuay,wms,Activo,,
823,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Unidad_Policia_Comunitaria_Gobernacion_Azuay,Unidad_Policia_Comunitaria_Gobernacion_Azuay,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,equipamiento de seguridad,cuenca_policia_comunitaria,Unidades de policia comunitaria,wms,Activo,,
824,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,UnidadesEducativas_13022020_Azuay,UnidadesEducativas_13022020_Azuay,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,equipamiento de educacion,cuenca_unidades_educativas,"Unidades educativas, fiscal, fiscomicional, municipal y particular",wms,Activo,,
825,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,Vegetacion_Arbustiva_Azuay,Vegetacion_Arbustiva_Azuay,MEDIO FÍSICO,cobertura vegetal,cuenca_vegetacion_arbustiva,Vegetacion arbustiva azuay,wms,Activo,,
